area,perimeter,aspect_ratio,circularity,solidity,hue_mean,hue_std,sat_mean,sat_std,val_mean,val_std,laplacian_var,glcm_contrast,glcm_homogeneity,glcm_energy,grade,path,ahash,cluster_id
26086.5,1872.2610955238345,0.956,0.0935174922079014,0.4924071539804634,30.811645362663494,36.06817134515378,43.36846016646849,63.016164181612424,57.048714328180736,36.22179759849295,3829.003266961293,293.97581512605035,0.613797346258157,0.5453483870113437,A,grading/data_processed/banana/A/Banana_Good_IMG__8535.JPG,770f0f1f1f1f1f01,40
26577.5,2354.5596449375153,1.1962616822429906,0.0602427235882003,0.5817172999474698,58.16721620348564,62.92965230374379,46.445777020906554,69.34651427045455,59.47443747961883,37.87971933996605,3165.173197301884,431.79847901777526,0.5621612699720884,0.4895375179562433,A,grading/data_processed/banana/A/Banana_Good_IMG__8509.JPG,ff0f19302f1f0f03,247
23561.0,1325.6021535396576,0.9142857142857144,0.1684911837156545,0.7382537717965189,82.7918754399768,77.39189761619899,74.34581142076277,62.66131036378725,65.83092467597002,41.06030237609912,851.3651595544179,234.72266267763655,0.5242689716643489,0.3975430816233623,A,grading/data_processed/banana/A/Banana_Good_IMG__9398.JPG,ffdf0f0307872020,525
35643.5,1137.7127641439438,1.0,0.3460389183484806,0.853164344870506,116.57047666445476,68.58303565105403,85.09046671090466,58.83549255762231,72.91014156160142,44.029890073278,645.6154732366558,92.27771139705884,0.5905457487838368,0.450281286529532,A,grading/data_processed/banana/A/Banana_Good_IMG__8938.JPG,000001030f7fffff,153
38540.0,2164.2438489198685,0.9609375,0.1033972981852369,0.709662569626663,55.77151102447915,51.45504583227936,108.3358479102853,70.84795576180971,91.6116497481204,67.58980976517034,814.8069715034042,237.15149872448987,0.495768139235642,0.3682354559563451,A,grading/data_processed/banana/A/Banana_Good_IMG__8904.JPG,8f1f0f4743771907,90
22113.5,1268.7909712791443,0.96,0.1726184412640406,0.7464598558625462,58.96274578961291,69.74624655416028,71.23807424389383,67.89789322487846,59.931355259677275,35.40535302775529,965.5733447204592,220.58065445026176,0.5337937832331278,0.4045476902763847,A,grading/data_processed/banana/A/Banana_Good_IMG__9429.JPG,ffdf0f1f0f070000,29
30675.0,1848.8468817472456,1.25,0.112769731172681,0.7683637046778132,79.55648004064912,47.81438654837213,83.85493346883038,40.49328931562259,63.336625488265746,38.09166325185783,882.10832013148,229.7852564102565,0.4776107599005201,0.2819133209996613,A,grading/data_processed/banana/A/Banana_Good_IMG__8737.JPG,ffee80a080809eb8,28
34085.5,3307.5932542085648,0.75,0.0391521249507667,0.7293044055031346,31.818616961369525,31.141065354533836,99.99524158125917,71.77120700430675,113.65356459060705,75.51418469219132,12819.602392805946,1553.713248527487,0.317732682439196,0.2599122545795714,A,grading/data_processed/banana/A/Banana_Good__IMG20200730132211.jpg,00a0a09dbceedbef,295
23326.5,1399.4772639274595,0.75,0.1496675846151856,0.6335623879624097,39.09611050830482,61.23960478006717,72.89404056422669,55.50803070463336,62.977213922043234,36.486132409801584,273.65812162392666,188.1166353075916,0.6971403280237496,0.5106628842643339,A,grading/data_processed/banana/A/Banana_Good_IMG__9415.JPG,dfdf1f0f0f0e0c00,38
21994.0,1049.3279883861542,0.8571428571428571,0.2510103163868024,0.7088436251128013,48.43262001156738,64.74772629844303,62.24393824798683,59.264744106105645,60.88615028696,35.59671992840947,1176.753702721628,181.0873223635004,0.5788961356935055,0.4751056255911508,A,grading/data_processed/banana/A/Banana_Good_IMG__9373.JPG,ffff1f1f0f0f0000,29
20965.5,980.5411916971208,0.9846153846153848,0.274020719794455,0.8045705733364034,39.321423567325205,61.309258530745986,69.00135444397739,61.795703946434195,58.3037223856896,34.15981958637242,938.8970844455116,160.51985501409587,0.5678347429102741,0.4283054820787946,A,grading/data_processed/banana/A/Banana_Good_IMG__9367.JPG,ff1f0f0f0f0f0800,29
23458.0,1303.435632228851,0.8458149779735683,0.1735088644770211,0.6941263500517828,117.2160588797871,50.60934670154104,71.49278556280926,54.490958361487536,64.72689093101584,37.92382804149519,568.291414246778,187.19134165186713,0.5646643362676474,0.444260618549095,A,grading/data_processed/banana/A/Banana_Good_IMG__9401.JPG,ff1f1f1f1f1b0000,29
33470.5,1278.2468149662018,0.71484375,0.2574202013256065,0.851439182915506,22.648237367802587,14.448833905924165,119.56980023501762,75.23503754307666,76.50431844888367,54.9000446718429,917.5959419219276,333.97817221840666,0.3810584705033997,0.2660100630653074,A,grading/data_processed/banana/A/Banana_Good_IMG__8858.JPG,e38383232b8b83c3,200
35193.5,1335.6782742738724,1.0,0.2478954752463852,0.8253635084427767,29.75709497206704,19.705440999093295,105.5072625698324,77.44810014074982,79.62851955307262,57.650561365359984,1401.0793606077789,221.04874387254904,0.5466191001334264,0.4515222990255493,A,grading/data_processed/banana/A/Banana_Good_IMG__8680.JPG,fef8f0f0e4e4c800,47
37689.0,1551.317883014679,1.0,0.1967989970068999,0.771280351168002,24.123795384695526,26.88011959255284,110.2081054331406,66.30902609484441,84.18190342240975,59.95309925421983,1285.8924744387623,197.65393688725487,0.5422135858449252,0.4128930734525651,A,grading/data_processed/banana/A/Banana_Good_IMG__8864.JPG,7f3f3f2721330100,98
