area,perimeter,aspect_ratio,circularity,solidity,hue_mean,hue_std,sat_mean,sat_std,val_mean,val_std,laplacian_var,glcm_contrast,glcm_homogeneity,glcm_energy,grade,path,ahash,cluster_id
7462.0,326.5929266214371,0.94,0.8791268811008415,0.989064881701902,37.67459900078885,71.67047187364975,204.2670260320799,46.70234133938228,98.4851433079148,57.268928656656136,2340.774307424174,329.460752688172,0.5307139493030268,0.1793538395062546,A,grading/data_processed/tomato/A/Tomato_4_326__100.jpg,e7838581010181c3,7
5149.0,284.93607330322266,0.68,0.7969624983568657,0.969771164893116,24.22529869144699,56.98962070444194,195.04475630570832,48.41404221600133,68.09956381566471,40.825199268529595,7961.650291955018,291.3420895522388,0.4456140975015997,0.204839640293785,A,grading/data_processed/tomato/A/Tomato_3_r2_157__100.jpg,e3c181838181c1c3,40
5111.5,286.69343161582947,0.68,0.7814887727713254,0.9826972988560992,9.540003818980331,28.066871200136028,223.78040863089555,47.356297949636016,67.16727133855261,38.70106313304475,4472.753555168685,348.78074626865674,0.5060945353978936,0.211688335618299,A,grading/data_processed/tomato/A/Tomato_5_r0_44__100.jpg,c383818181c1c1f3,6
6022.0,303.76449978351593,0.75,0.8201184459739383,0.97783551189413,6.471811535337125,18.197150575908072,218.70609260763607,49.73976685130367,78.79886271324126,45.560377615366114,2511.902390382222,290.18567567567567,0.4776779717629014,0.1655804695363915,A,grading/data_processed/tomato/A/Tomato_8_r2_310__100.jpg,e7838181818181c3,2
5089.5,285.5218584537506,0.68,0.7845240455451509,0.9662996012910576,24.15343306482547,57.04298080987265,195.02454929037208,48.05348170016427,67.53778289221327,40.66892736010925,9189.9344116782,302.55358208955226,0.4562752820296443,0.211527398932142,A,grading/data_processed/tomato/A/Tomato_3_r2_156__100.jpg,e3c181838181c1c3,40
6781.0,315.5634902715683,1.098901098901099,0.8557168948952556,0.9776528258362168,11.873789214977592,11.391598437485476,181.68006361139223,43.58486158220626,88.99161486193437,51.55558963170683,1651.7112437628307,291.20490620490625,0.4573696320472636,0.2271844047111418,A,grading/data_processed/tomato/A/Tomato_7_r2_46__100.jpg,fff181800001c1ff,0
5124.5,285.8650048971176,0.68,0.7880238746248575,0.9840614498319732,8.560952380952381,24.680414425932938,223.988,48.359168617061094,67.29085714285715,38.79450835250945,4667.677221366782,335.97910447761194,0.500713413819214,0.2105608884041653,A,grading/data_processed/tomato/A/Tomato_5_r0_45__100.jpg,c383818181c1c1e3,4
7660.5,329.1787132024765,0.95,0.8883896587912936,0.9917146740889378,44.45490648219319,76.06787261085265,201.4423520368947,46.34164968822188,100.83781706379708,58.52872077075118,1903.3814878116343,277.79223404255316,0.5096800723381052,0.1664067159429267,A,grading/data_processed/tomato/A/Tomato_4_0__100.jpg,e7c3878181018183,79
7248.5,318.63455748558044,1.0526315789473684,0.8971648633216602,0.9912478632478632,9.445362220717673,11.405543341321934,187.78551117129317,52.3977008929009,95.18862559241708,55.22428234145373,1382.9452531855957,248.1760765550239,0.5364981952510192,0.21302856229321,A,grading/data_processed/tomato/A/Tomato_10_r1_246__100.jpg,fff1e0c0008181e3,8
6416.0,301.76449966430664,0.81,0.8853967538907508,0.9919604205318492,10.976481368356753,7.046017454033389,227.64523518631643,48.57208285576249,84.73656078191814,48.521957456691254,3751.3534567901233,328.36924999999997,0.4285770933402494,0.1794381204273495,A,grading/data_processed/tomato/A/Tomato_Cherry_Orange_1_r0_153__100.jpg,e3c181a1818181c3,40
7336.0,322.7350616455078,1.0526315789473684,0.8850685076408115,0.9877474081055608,55.18913857677903,81.23612492800925,198.74478330658107,44.50795290052132,96.49117174959872,55.8635385630789,1903.4486328642656,224.3218500797448,0.554112130984864,0.202431965156247,A,grading/data_processed/tomato/A/Tomato_4_r_200__100.jpg,ff830300000183ef,2
7222.5,329.4629828929901,0.98,0.8361499387426126,0.97207267833109,32.32794676806083,66.93750582532803,224.880907115698,51.79291768229439,94.84315589353612,54.91662220579859,2591.3686423990007,297.9184536082474,0.5980165533982016,0.2373117279055319,A,grading/data_processed/tomato/A/Tomato_Heart_1_r2_140__100.jpg,df870705008081e3,108
7661.0,327.4213536977768,1.0638297872340423,0.8980103184871725,0.9896014984176194,19.01614349775785,51.354296810359514,208.8340807174888,43.94570952425157,101.006534272902,58.561225446407775,1448.4020515617926,260.1602192134107,0.5346137420885568,0.1637852129980722,A,grading/data_processed/tomato/A/Tomato_Cherry_Red_1_276__100.jpg,ff870700008181c7,5
7244.5,318.49242174625397,0.92,0.8974702775737564,0.9900915675823424,11.724366788568332,11.575381069040668,180.7705539753488,45.05231554739855,94.98185019639712,54.81764379499344,1119.114473995747,277.7161538461538,0.4513995324933065,0.1847906186929234,A,grading/data_processed/tomato/A/Tomato_10_r2_276__100.jpg,fff1c181818181c3,8
7176.5,326.77669298648834,0.98,0.844540355068603,0.9844307270233196,27.82036910457963,61.455094459263414,218.9700615174299,56.33962102519043,94.10786056049214,54.258863972807866,2814.0690258642235,270.11618556701023,0.5568019971002216,0.2411267700765075,A,grading/data_processed/tomato/A/Tomato_Heart_1_r_213__100.jpg,f78301000081c1f3,12
5568.0,290.1076453924179,0.73,0.8313630957363959,0.9833112582781456,9.915715539947325,4.603307271195522,183.71097453906935,47.77793647766119,73.1531167690957,42.5334088224065,3045.424353537249,331.5444444444444,0.4874784471972504,0.2024238968792414,A,grading/data_processed/tomato/A/Tomato_7_r1_74__100.jpg,e7c3c1818181c1e3,4
5110.0,279.13708317279816,1.5384615384615383,0.8241299400942333,0.9831649831649832,68.83377913641574,85.73239882685428,197.01280091708065,52.79808500644148,67.66813144822315,40.067607520251734,8114.983107100592,329.4862470862471,0.4935980227005679,0.1877036722230066,A,grading/data_processed/tomato/A/Tomato_2_r2_277__100.jpg,ff830100000183ff,5
5655.5,292.3502856492996,1.351351351351351,0.8315221563508418,0.9845069196622857,18.70517032681999,46.0937183246969,224.5023344284973,40.19970405188887,74.27113954694795,42.19597004635949,3819.210778506209,206.8546273546274,0.5611025443939632,0.2123832903479671,A,grading/data_processed/tomato/A/Tomato_5_r2_172__100.jpg,ff830100000183ff,5
7313.0,324.877197265625,1.0101010101010102,0.8706968591060452,0.9863106075932296,6.394256575415996,12.054958211015512,221.5048309178744,45.24818069741658,95.68303811057434,55.16934517778236,1291.251917192123,270.1515151515152,0.4803628496888665,0.2348326248295717,A,grading/data_processed/tomato/A/Tomato_9_r2_50__100.jpg,f7e3e180008081e7,8
