area,perimeter,aspect_ratio,circularity,solidity,hue_mean,hue_std,sat_mean,sat_std,val_mean,val_std,laplacian_var,glcm_contrast,glcm_homogeneity,glcm_energy,grade,path
29728.0,1719.661029100418,1.3333333333333333,0.12632516015808629,0.674081380451912,82.81394586801233,26.468648312494864,215.95592764925618,46.91471295573703,81.69919391834327,48.21586391158441,268.1194188843171,186.83247549019606,0.6678147660923175,0.37383481038598887,A,grading/data_processed/banana/A/Banana_Good__IMG20200729190248.jpg
26086.5,1872.2610955238342,0.956,0.09351749220790141,0.4924071539804634,30.811645362663494,36.06817134515378,43.36846016646849,63.016164181612424,57.048714328180736,36.22179759849295,3829.0032669612924,293.97581512605035,0.613797346258157,0.5453483870113437,A,grading/data_processed/banana/A/Banana_Good_IMG__8535.JPG
35828.5,1302.9919819831848,1.0253164556962024,0.2651886935718296,0.8670877651528902,93.30128786006536,45.53245545553729,63.17420435510888,41.28068197511227,72.80069747645331,42.96723206833207,2123.5811353030385,214.70626285873695,0.49605651952344504,0.3665972804677165,A,grading/data_processed/banana/A/Banana_Good_IMG__8521.JPG
43055.5,1361.0163668394089,1.0,0.29208671568713107,0.8195193909112539,54.81083804768558,46.681467941762584,99.40331188016765,58.433200767630815,94.24454318499347,63.38930927722179,904.4328445398714,167.20116421568628,0.5019451892523461,0.3306615678224008,A,grading/data_processed/banana/A/Banana_Good_IMG__9159.JPG
34875.5,1893.893565773964,0.9921875,0.12218535908877276,0.5954600556608445,61.004646866164656,47.12632844852588,97.24603196819976,53.47015510987282,75.54880609131372,47.61286252813191,1180.2396232136214,180.03257781620553,0.590693125208039,0.4472160042447301,A,grading/data_processed/banana/A/Banana_Good_IMG__9171.JPG
26577.5,2354.5596449375153,1.1962616822429906,0.06024272358820032,0.5817172999474698,58.16721620348564,62.92965230374379,46.445777020906554,69.34651427045455,59.47443747961883,37.87971933996605,3165.173197301884,431.79847901777526,0.5621612699720884,0.4895375179562433,A,grading/data_processed/banana/A/Banana_Good_IMG__8509.JPG
34511.5,1903.4082823991776,0.9921875,0.11970431073771055,0.5904650287434985,59.96171355860314,46.664435305845146,97.03011452000565,53.006731505015175,74.83175455959282,47.230559729515086,1203.2013400705346,179.72985116106722,0.594792258675024,0.45335255488659953,A,grading/data_processed/banana/A/Banana_Good_IMG__9165.JPG
23561.0,1325.6021535396576,0.9142857142857143,0.1684911837156545,0.7382537717965189,82.7918754399768,77.39189761619899,74.34581142076277,62.66131036378725,65.83092467597002,41.060302376099116,851.3651595544179,234.72266267763655,0.5242689716643489,0.3975430816233623,A,grading/data_processed/banana/A/Banana_Good_IMG__9398.JPG
35643.5,1137.7127641439438,1.0,0.34603891834848066,0.853164344870506,116.57047666445477,68.58303565105403,85.09046671090466,58.83549255762231,72.91014156160142,44.029890073278004,645.6154732366558,92.27771139705884,0.5905457487838368,0.45028128652953203,A,grading/data_processed/banana/A/Banana_Good_IMG__8938.JPG
36262.5,2171.59918820858,0.9765625,0.09662917342578205,0.6740241635687733,20.65143455834945,18.173825746910264,112.80034386417366,73.4785050089887,91.16502793896412,70.11502309344205,840.2524478493652,234.54425514558233,0.5328318149162751,0.4138707939081962,A,grading/data_processed/banana/A/Banana_Good_IMG__8910.JPG
38540.0,2164.2438489198685,0.9609375,0.10339729818523692,0.709662569626663,55.77151102447915,51.45504583227936,108.3358479102853,70.84795576180971,91.6116497481204,67.58980976517034,814.8069715034042,237.15149872448987,0.495768139235642,0.3682354559563451,A,grading/data_processed/banana/A/Banana_Good_IMG__8904.JPG
22113.5,1268.7909712791443,0.96,0.17261844126404063,0.7464598558625462,58.96274578961291,69.74624655416028,71.23807424389383,67.89789322487846,59.931355259677275,35.40535302775529,965.5733447204591,220.58065445026176,0.5337937832331278,0.4045476902763847,A,grading/data_processed/banana/A/Banana_Good_IMG__9429.JPG
30675.0,1848.8468817472458,1.25,0.11276973117268103,0.7683637046778132,79.55648004064912,47.81438654837213,83.85493346883038,40.49328931562259,63.336625488265746,38.09166325185783,882.10832013148,229.78525641025647,0.47761075990052015,0.2819133209996613,A,grading/data_processed/banana/A/Banana_Good_IMG__8737.JPG
34085.5,3307.5932542085648,0.75,0.03915212495076678,0.7293044055031346,31.818616961369525,31.141065354533836,99.99524158125915,71.77120700430675,113.65356459060705,75.51418469219132,12819.602392805946,1553.713248527487,0.31773268243919606,0.2599122545795714,A,grading/data_processed/banana/A/Banana_Good__IMG20200730132211.jpg
31827.5,2311.1382932662964,0.9212598425196851,0.07487908415812508,0.6532604010590916,28.00018265952265,21.918321342835824,65.16859473940575,71.98459201897002,67.58895518753044,41.47396324393991,2219.0010154278198,473.5490689736745,0.5143457858035075,0.43741765584347375,A,grading/data_processed/banana/A/Banana_Good_IMG__8723.JPG
23326.5,1399.4772639274597,0.75,0.14966758461518564,0.6335623879624097,39.09611050830482,61.23960478006717,72.89404056422669,55.508030704633356,62.977213922043234,36.486132409801584,273.65812162392666,188.1166353075916,0.6971403280237496,0.5106628842643339,A,grading/data_processed/banana/A/Banana_Good_IMG__9415.JPG
21994.0,1049.3279883861542,0.8571428571428571,0.2510103163868024,0.7088436251128013,48.43262001156738,64.74772629844303,62.24393824798683,59.264744106105645,60.88615028696,35.59671992840947,1176.753702721628,181.0873223635004,0.5788961356935055,0.4751056255911508,A,grading/data_processed/banana/A/Banana_Good_IMG__9373.JPG
20965.5,980.5411916971207,0.9846153846153847,0.274020719794455,0.8045705733364034,39.321423567325205,61.309258530745986,69.00135444397739,61.795703946434195,58.303722385689596,34.15981958637242,938.8970844455117,160.51985501409587,0.5678347429102741,0.42830548207879465,A,grading/data_processed/banana/A/Banana_Good_IMG__9367.JPG
23458.0,1303.4356322288513,0.8458149779735683,0.1735088644770211,0.6941263500517828,117.2160588797871,50.60934670154104,71.49278556280926,54.490958361487536,64.72689093101584,37.92382804149519,568.291414246778,187.19134165186713,0.5646643362676474,0.444260618549095,A,grading/data_processed/banana/A/Banana_Good_IMG__9401.JPG
33470.5,1278.2468149662018,0.71484375,0.2574202013256065,0.851439182915506,22.648237367802587,14.448833905924163,119.56980023501762,75.23503754307666,76.50431844888367,54.9000446718429,917.5959419219276,333.97817221840666,0.38105847050339975,0.2660100630653074,A,grading/data_processed/banana/A/Banana_Good_IMG__8858.JPG
35193.5,1335.6782742738724,1.0,0.2478954752463852,0.8253635084427767,29.75709497206704,19.705440999093298,105.5072625698324,77.44810014074982,79.62851955307262,57.650561365359984,1401.0793606077787,221.04874387254904,0.5466191001334264,0.4515222990255493,A,grading/data_processed/banana/A/Banana_Good_IMG__8680.JPG
31710.5,1868.6286257505417,0.9549180327868853,0.114121365307173,0.7016916898089243,71.5317775112997,47.45017823146067,90.86298926913261,67.12764252611147,65.14669618423885,38.141787625143856,634.2092216401111,313.31681034482756,0.5363872199958084,0.417368251310099,A,grading/data_processed/banana/A/Banana_Good_IMG__8694.JPG
37689.0,1551.317883014679,1.0,0.1967989970068999,0.771280351168002,24.123795384695526,26.880119592552838,110.20810543314059,66.30902609484441,84.18190342240975,59.95309925421983,1285.8924744387623,197.65393688725487,0.5422135858449252,0.4128930734525651,A,grading/data_processed/banana/A/Banana_Good_IMG__8864.JPG
37824.5,1705.2417632341385,1.0,0.16345986614177777,0.7595967507104056,24.39613401394035,27.70848630067439,109.74705257430104,67.04903080577203,84.91793848625399,60.71788789542051,1246.7437601496931,222.12291666666675,0.5408976079565919,0.4087237330593383,A,grading/data_processed/banana/A/Banana_Good_IMG__8870.JPG
32633.0,1200.1808007955551,0.80859375,0.28469085371758995,0.8484588484588484,26.973567618071673,20.06874755668299,89.36125259953585,71.05271042437352,70.67422164622201,49.07831704354754,760.2613457527491,145.6084079186893,0.514161594488479,0.37229881273492993,A,grading/data_processed/banana/A/Banana_Good_IMG__8643.JPG
29456.0,1719.508785367012,0.9956331877729258,0.1251914982729509,0.6928052308488369,28.976074655018365,14.876674827355574,111.89238558522784,68.85987933594755,65.26499884178828,46.96477677398164,868.412670582445,188.23088317334506,0.5787581167843737,0.41692375554486694,A,grading/data_processed/banana/A/Banana_Good_IMG__8657.JPG
39404.5,1939.148395895958,0.9375,0.13168417721888526,0.697048495944667,70.16899274858449,48.35894887130823,97.18433992251911,55.03730835113911,83.82206715009437,53.288123174861916,1415.3834635247124,284.95235682531387,0.45873243476796244,0.3391217698156301,A,grading/data_processed/banana/A/Banana_Good_IMG__9207.JPG
35529.5,2370.309867143631,0.93359375,0.07946734637211803,0.6347954261211364,73.03652268999453,49.39966143793698,99.45125751776928,57.46915593970425,74.72258064516129,45.919930774433304,1425.8723120457405,304.5459887079832,0.5067392708188145,0.39575974951082726,A,grading/data_processed/banana/A/Banana_Good_IMG__9213.JPG
25859.5,1737.2905323505402,1.4628571428571429,0.10766761221606966,0.7146074557161411,92.86213373403456,48.08129152483683,81.8168294515402,68.56213129343577,57.00837716003005,36.00986650622426,2382.731871898418,324.38816806722696,0.5059549115599025,0.39857577738120004,A,grading/data_processed/banana/A/Banana_Good_IMG__8482.JPG
28042.0,1651.2001328468323,0.984375,0.12924668689449975,0.5914910670969648,41.2577552367388,53.430544919970075,41.515163094452355,67.48697573058499,61.565672004724355,38.58044736282734,3330.877318121078,268.4087400398406,0.6239459823121609,0.551272512077276,A,grading/data_processed/banana/A/Banana_Good_IMG__8496.JPG
36206.5,2477.1281858682632,0.984375,0.07414800093332069,0.6907330567081604,68.69826453153081,50.56494516256309,94.43534239961375,58.21569043503911,81.38861618518817,54.595321874574395,1663.6564958300391,356.56970555278883,0.5214709234159093,0.41415859069709515,A,grading/data_processed/banana/A/Banana_Good_IMG__9039.JPG
39603.5,1861.7169386148453,1.0578512396694215,0.14358733419236897,0.7776675961198601,55.79359228104899,49.76664320966033,105.53755566551212,64.37368677109495,86.86472043542801,59.01477860920505,803.2555843259736,235.98246637497977,0.523175067868809,0.3430164081590462,A,grading/data_processed/banana/A/Banana_Good_IMG__9005.JPG
31238.5,2310.843916416168,1.0711297071129706,0.07351209689094756,0.6417968709872929,67.59983247502637,53.10117562362796,103.12331699447788,63.335069117943405,64.52810696779798,37.93214202028132,1102.683120340199,266.9573385839692,0.5687587605035394,0.46495677862581836,A,grading/data_processed/banana/A/Banana_Good_IMG__9011.JPG
30677.5,2374.5007708072662,1.0534979423868314,0.06837308866131225,0.6233807138575334,69.78021700731769,54.6269332309611,98.57194675750694,72.52734217975295,63.96044663133989,37.780360168160044,1171.5470113148465,285.93623819898323,0.5782562703842931,0.48205824947003206,A,grading/data_processed/banana/A/Banana_Good_IMG__9010.JPG
39854.0,1839.6753081083298,1.062240663900415,0.14797877294790504,0.7796242138518569,55.80623662789268,49.992652323503485,105.20032953790916,64.91907987634886,87.70289944175295,59.72945499515305,752.637759817605,239.19010658205195,0.5153626171514082,0.3364963216379771,A,grading/data_processed/banana/A/Banana_Good_IMG__9004.JPG
36694.5,2368.0154893398285,1.0040650406504066,0.0822321718745044,0.7150345392012627,66.59797449561229,50.90644142079673,95.72446247249397,61.44619139740072,82.3673215090538,55.32028264242154,1625.4412519303346,371.19107343512457,0.48820276231918713,0.37145602554265705,A,grading/data_processed/banana/A/Banana_Good_IMG__9038.JPG
27848.5,1931.148396730423,0.9759036144578314,0.09383835286320441,0.5897544498681717,94.85063396962519,44.55345747088115,41.01550090567089,62.70822082779527,61.74122195903581,38.394751965217985,3442.7328586137132,343.87188423113935,0.5943856669861942,0.5201007258469795,A,grading/data_processed/banana/A/Banana_Good_IMG__8497.JPG
24419.0,1510.5382244586945,1.4628571428571429,0.13448514005292578,0.6829629836803759,90.4798245614035,46.797445962514246,91.2066985645933,65.99888008167315,54.1183014354067,34.595825360324596,2542.8121062216005,258.2609075630252,0.540684568913125,0.43458646176029625,A,grading/data_processed/banana/A/Banana_Good_IMG__8483.JPG
